date,portfolio_value
2023-04-01,107580410.99305639
2023-04-01,106985793.417431
2023-04-02,106985793.417431
2023-04-03,107564344.2008032
2023-04-04,107356669.83748083
2023-04-05,108047469.60598078
2023-04-06,107563057.50466771
2023-04-07,106277088.39136937
2023-04-08,106277088.39136937
2023-04-09,106277088.39136937
2023-04-10,106395315.62949778
2023-04-11,106838696.24442253
2023-04-12,107059667.75470617
2023-04-13,107134672.33006467
2023-04-14,107247955.28196578
2023-04-15,107247955.28196578
2023-04-16,107247955.28196578
2023-04-17,107488681.34879024
2023-04-18,107468217.8618874
2023-04-19,108014923.95628785
2023-04-20,107887020.28575933
2023-04-21,108266224.99190153
2023-04-22,108266224.99190153
2023-04-23,108266224.99190153
2023-04-24,108246025.02794567
2023-04-25,107880829.69306183
2023-04-26,107287342.80969694
2023-04-27,107573428.22436464
2023-04-28,107517297.04221788
2023-04-29,107517297.04221788
2023-04-30,107517297.04221788
2023-05-01,107517297.04221788
2023-05-01,107228162.06728138
2023-05-02,107228162.06728138
2023-05-03,107228162.06728138
2023-05-04,107609963.69115709
2023-05-05,107493872.41615383
2023-05-06,107493872.41615383
2023-05-07,107493872.41615383
2023-05-08,108522306.92875442
2023-05-09,108475191.29378247
2023-05-10,108544091.5749005
2023-05-11,109009724.88293687
2023-05-12,109539885.87240846
2023-05-13,109539885.87240846
2023-05-14,109539885.87240846
2023-05-15,110024491.5207135
2023-05-16,110068450.04666239
2023-05-17,110198091.57095696
2023-05-18,110804699.58563818
2023-05-19,110804422.2608247
2023-05-20,110804422.2608247
2023-05-21,110804422.2608247
2023-05-22,110958665.50107034
2023-05-23,110934354.63432015
2023-05-24,110750885.63329084
2023-05-25,110755128.45381945
2023-05-26,110861435.80399786
2023-05-27,110861435.80399786
2023-05-28,110861435.80399786
2023-05-29,111394342.44261616
2023-05-30,110926449.29180692
2023-05-31,111007932.55471581
2023-06-01,110616625.29251893
2023-06-01,110231108.74931633
2023-06-02,110038890.33916447
2023-06-03,110038890.33916447
2023-06-04,110038890.33916447
2023-06-05,110412870.37316987
2023-06-06,111163138.61745584
2023-06-07,110753570.59197387
2023-06-08,110825812.51954322
2023-06-09,111083997.98039195
2023-06-10,111083997.98039195
2023-06-11,111083997.98039195
2023-06-12,111899004.47639391
2023-06-13,111814079.59946977
2023-06-14,111739763.48903978
2023-06-15,111464539.27788542
2023-06-16,111093319.30575307
2023-06-17,111093319.30575307
2023-06-18,111093319.30575307
2023-06-19,110542650.13240087
2023-06-20,110143557.6251261
2023-06-21,110217682.05269986
2023-06-22,110353372.75057499
2023-06-23,111091911.72456256
2023-06-24,111091911.72456256
2023-06-25,111091911.72456256
2023-06-26,111667453.3700771
2023-06-27,111856833.35994193
2023-06-28,111862189.01666707
2023-06-29,111631006.95780385
2023-06-30,111197874.56792428
2023-07-01,111197874.56792428
2023-07-01,111001719.0281802
2023-07-02,111001719.0281802
2023-07-03,110744733.46547084
2023-07-04,110626627.73476525
2023-07-05,110426146.07690035
2023-07-06,110125506.05500962
2023-07-07,110437734.96113859
2023-07-08,110437734.96113859
2023-07-09,110437734.96113859
2023-07-10,111308949.84168814
2023-07-11,111600673.17821103
2023-07-12,111837590.12102956
2023-07-13,112026399.03637022
2023-07-14,112655079.72065201
2023-07-15,112655079.72065201
2023-07-16,112655079.72065201
2023-07-17,112332019.28107588
2023-07-18,112369688.97029492
2023-07-19,112909811.53471282
2023-07-20,113218453.79900932
2023-07-21,113571892.83806583
2023-07-22,113571892.83806583
2023-07-23,113571892.83806583
2023-07-24,113561732.24103414
2023-07-25,114058252.98044592
2023-07-26,114242755.57612012
2023-07-27,114578207.1156692
2023-07-28,115397725.64661989
2023-07-29,115397725.64661989
2023-07-30,115397725.64661989
2023-07-31,116505788.05779064
2023-08-01,115891732.11490464
2023-08-01,115621072.91654475
2023-08-02,115457520.46396294
2023-08-03,115018435.65824194
2023-08-04,114703150.26924893
2023-08-05,114703150.26924893
2023-08-06,114703150.26924893
2023-08-07,115064386.87069353
2023-08-08,115133835.86308166
2023-08-09,114943607.3579547
2023-08-10,114367227.84369883
2023-08-11,113807123.15333647
2023-08-12,113807123.15333647
2023-08-13,113807123.15333647
2023-08-14,113905091.76486608
2023-08-15,113848215.11535807
2023-08-16,113962836.19036856
2023-08-17,113333029.75795785
2023-08-18,113094506.73871881
2023-08-19,113094506.73871881
2023-08-20,113094506.73871881
2023-08-21,113438409.16474038
2023-08-22,113246505.21505184
2023-08-23,113453649.9023947
2023-08-24,114212200.7709524
2023-08-25,114987372.31859961
2023-08-26,114987372.31859961
2023-08-27,114987372.31859961
2023-08-28,115100906.00910708
2023-08-29,115296124.47533825
2023-08-30,115562785.66834907
2023-08-31,114386924.38694443
2023-09-01,114386924.38694443
2023-09-01,114219147.28170376
2023-09-02,114219147.28170376
2023-09-03,114219147.28170376
2023-09-04,114219147.28170376
2023-09-05,115086086.63109411
2023-09-06,115177387.2902182
2023-09-07,115025465.96028493
2023-09-08,115174763.97817175
2023-09-09,115174763.97817175
2023-09-10,115174763.97817175
2023-09-11,114066405.33913063
2023-09-12,114619306.86867054
2023-09-13,113796861.23444127
2023-09-14,113466357.55110267
2023-09-15,113526044.21323441
2023-09-16,113526044.21323441
2023-09-17,113526044.21323441
2023-09-18,113554898.13055983
2023-09-19,113686140.57627313
2023-09-20,113872009.02885452
2023-09-21,113825807.78132856
2023-09-22,113433173.03608827
2023-09-23,113433173.03608827
2023-09-24,113433173.03608827
2023-09-25,112943166.86985265
2023-09-26,112829138.24287482
2023-09-27,113401171.5591626
2023-09-28,112806865.29508543
2023-09-29,112812436.1909123
2023-09-30,112812436.1909123
2023-10-01,112812436.1909123
2023-10-01,112257557.35022692
2023-10-02,113300684.14713663
2023-10-03,110391230.27893446
2023-10-04,110552488.43996975
2023-10-05,109503644.49814932
2023-10-06,110638943.8985409
2023-10-07,110638943.8985409
2023-10-08,110638943.8985409
2023-10-09,110051268.92139119
2023-10-10,110569801.60153538
2023-10-11,110786504.93590105
2023-10-12,111814260.21502131
2023-10-13,112440964.20548406
2023-10-14,112440964.20548406
2023-10-15,112440964.20548406
2023-10-16,112006153.82883301
2023-10-17,110928416.80036664
2023-10-18,109398184.42240891
2023-10-19,107726496.70475037
2023-10-20,108912572.89262186
2023-10-21,108912572.89262186
2023-10-22,108912572.89262186
2023-10-23,106952138.47060412
2023-10-24,108531895.83555233
2023-10-25,108320438.59978712
2023-10-26,104373502.8353987
2023-10-27,103679145.07848641
2023-10-28,103679145.07848641
2023-10-29,103679145.07848641
2023-10-30,102050647.50006998
2023-10-31,100271954.41956954
2023-11-01,102185766.74172243
2023-11-01,101859384.98773046
2023-11-02,107184947.0823101
2023-11-03,107899751.04457952
2023-11-04,107899751.04457952
2023-11-05,107899751.04457952
2023-11-06,110364274.31729078
2023-11-07,109840824.32415834
2023-11-08,112872511.98672661
2023-11-09,112561539.82055551
2023-11-10,111157028.71143791
2023-11-11,111157028.71143791
2023-11-12,111157028.71143791
2023-11-13,110620648.27323066
2023-11-14,111583876.89507191
2023-11-15,112372695.33451667
2023-11-16,113097942.8420918
2023-11-17,111204564.58414288
2023-11-18,111204564.58414288
2023-11-19,111204564.58414288
2023-11-20,110761999.70633793
2023-11-21,112035276.70256178
2023-11-22,112599063.61178656
2023-11-23,108451602.37796743
2023-11-24,110659795.72545631
2023-11-25,110659795.72545631
2023-11-26,110659795.72545631
2023-11-27,111040856.09868376
2023-11-28,111605361.61612852
2023-11-29,112902198.61878397
2023-11-30,112050275.39896053
2023-12-01,112460364.28292832
2023-12-01,111843694.79182984
2023-12-02,111843694.79182984
2023-12-03,111843694.79182984
2023-12-04,112061260.39836371
2023-12-05,111573436.26194096
2023-12-06,111864699.15747994
2023-12-07,111557897.12855339
2023-12-08,112059866.95043184
2023-12-09,112059866.95043184
2023-12-10,112059866.95043184
2023-12-11,111784316.96941978
2023-12-12,111439438.038996
2023-12-13,111242518.68063828
2023-12-14,111128837.77448583
2023-12-15,110078078.30449206
2023-12-16,110078078.30449206
2023-12-17,110078078.30449206
2023-12-18,110031967.14397343
2023-12-19,109998760.65036678
2023-12-20,110568738.7196088
2023-12-21,110705289.09753391
2023-12-22,111277928.02941647
2023-12-23,111277928.02941647
2023-12-24,111277928.02941647
2023-12-25,112089593.65337937
2023-12-26,112298599.34588577
2023-12-27,112366882.75334536
2023-12-28,113355813.35077804
2023-12-29,113542542.5163121
2023-12-30,113542542.5163121
2023-12-31,113542542.5163121
2024-01-01,113542542.5163121
2024-01-01,112880572.97559148
2024-01-02,113723078.42360616
2024-01-03,113567140.89788389
2024-01-04,114011485.7158842
2024-01-05,114177708.02643694
2024-01-06,114177708.02643694
2024-01-07,114177708.02643694
2024-01-08,114253948.63351911
2024-01-09,114224444.33956745
2024-01-10,113575470.60963255
2024-01-11,113527079.96123125
2024-01-12,112958097.38535672
2024-01-13,112958097.38535672
2024-01-14,112958097.38535672
2024-01-15,113082359.51810782
2024-01-16,113342873.25447491
2024-01-17,113431901.33846542
2024-01-18,113273277.76131849
2024-01-19,113738445.90480079
2024-01-20,113738445.90480079
2024-01-21,113738445.90480079
2024-01-22,113985390.88006812
2024-01-23,113583886.31931522
2024-01-24,113305202.32261892
2024-01-25,113234628.62341018
2024-01-26,113725378.8247039
2024-01-27,113725378.8247039
2024-01-28,113725378.8247039
2024-01-29,113647869.92955185
2024-01-30,113626080.42361978
2024-01-31,113278309.86167924
2024-02-01,114594597.53517374
2024-02-01,114387649.15708454
2024-02-02,114355124.19097282
2024-02-03,114355124.19097282
2024-02-04,114355124.19097282
2024-02-05,114723579.09156014
2024-02-06,114726102.52125522
2024-02-07,115036993.23202538
2024-02-08,115036993.23202538
2024-02-09,115036993.23202538
2024-02-10,115036993.23202538
2024-02-11,115036993.23202538
2024-02-12,115036993.23202538
2024-02-13,115036993.23202538
2024-02-14,115036993.23202538
2024-02-15,115235430.90302896
2024-02-16,115581706.30650358
2024-02-17,115581706.30650358
2024-02-18,115581706.30650358
2024-02-19,115725791.53883219
2024-02-20,115543424.32639264
2024-02-21,115084086.16933389
2024-02-22,115501861.5975497
2024-02-23,115736293.37857217
2024-02-24,115736293.37857217
2024-02-25,115736293.37857217
2024-02-26,115965003.29315647
2024-02-27,116153211.83637387
2024-02-28,117094582.30766568
2024-02-29,117302494.49450265
2024-03-01,117454729.09579703
2024-03-01,117232918.34874104
2024-03-02,117232918.34874104
2024-03-03,117232918.34874104
2024-03-04,117536896.61128154
2024-03-05,117750623.07757765
2024-03-06,117350653.09249352
2024-03-07,117538970.95415992
2024-03-08,117317228.42900302
2024-03-09,117317228.42900302
2024-03-10,117317228.42900302
2024-03-11,117328777.38040659
2024-03-12,117355545.19519404
2024-03-13,117275470.84322067
2024-03-14,117084609.29454733
2024-03-15,117110891.34104776
2024-03-16,117110891.34104776
2024-03-17,117110891.34104776
2024-03-18,116150949.11737937
2024-03-19,115565912.12266505
2024-03-20,115908228.52030042
2024-03-21,115243059.19075806
2024-03-22,114423749.66737984
2024-03-23,114423749.66737984
2024-03-24,114423749.66737984
2024-03-25,114372009.773424
2024-03-26,114278166.10002056
2024-03-27,113946838.45133239
2024-03-28,113877631.61852819
2024-03-29,113950204.67815308
2024-03-30,113950204.67815308
2024-03-31,113950204.67815308
2024-04-01,113474291.83596127
2024-04-01,113339177.6455216
2024-04-02,113935663.96047941
2024-04-03,113796558.19837447
2024-04-04,113924428.70605494
2024-04-05,113639917.25996642
2024-04-06,113639917.25996642
2024-04-07,113639917.25996642
2024-04-08,113556750.00266685
2024-04-09,113715193.00868538
2024-04-10,113513003.99897482
2024-04-11,112215582.81110868
2024-04-12,112963967.17011718
2024-04-13,112963967.17011718
2024-04-14,112963967.17011718
2024-04-15,112113763.8399762
2024-04-16,111908475.09328559
2024-04-17,112070354.62612754
2024-04-18,112070354.62612754
2024-04-19,111315801.97392687
2024-04-20,111315801.97392687
2024-04-21,111315801.97392687
2024-04-22,111914338.81211746
2024-04-23,111962259.54281163
2024-04-24,112692971.26359893
2024-04-25,113242724.32634676
2024-04-26,113532396.63034761
2024-04-27,113532396.63034761
2024-04-28,113532396.63034761
2024-04-29,113532396.63034761
2024-04-30,113532396.63034761
2024-05-01,113532396.63034761
2024-05-01,113309428.03534915
2024-05-02,114281051.9599278
2024-05-03,115060122.78562067
2024-05-04,115060122.78562067
2024-05-05,115060122.78562067
2024-05-06,115454296.65276751
2024-05-07,115553532.18799995
2024-05-08,116082387.75646366
2024-05-09,115704573.62898642
2024-05-10,115584719.00073084
2024-05-11,115584719.00073084
2024-05-12,115584719.00073084
2024-05-13,116485430.31896046
2024-05-14,116737906.59824798
2024-05-15,117924613.18289286
2024-05-16,118091577.5685366
2024-05-17,118430766.00342745
2024-05-18,118430766.00342745
2024-05-19,118430766.00342745
2024-05-20,118480373.78138424
2024-05-21,118990638.87589443
2024-05-22,118750099.36125305
2024-05-23,119998782.2265567
2024-05-24,119340162.84026614
2024-05-25,119340162.84026614
2024-05-26,119340162.84026614
2024-05-27,119331154.56301308
2024-05-28,119520688.91857743
2024-05-29,119498919.40176572
2024-05-30,120095668.15583251
2024-05-31,120498025.78365017
2024-06-01,120498025.78365017
2024-06-01,120279546.31411815
2024-06-02,120279546.31411815
2024-06-03,120843603.2736629
2024-06-04,121231677.85573271
2024-06-05,121476499.76587903
2024-06-06,121584807.02426396
2024-06-07,121553733.58049278
2024-06-08,121553733.58049278
2024-06-09,121553733.58049278
2024-06-10,121366956.4077484
2024-06-11,120763235.91890179
2024-06-12,120939240.62771314
2024-06-13,120792413.15996188
2024-06-14,120685732.07681201
2024-06-15,120685732.07681201
2024-06-16,120685732.07681201
2024-06-17,120436622.74644041
2024-06-18,120476672.99359882
2024-06-19,120689414.85268542
2024-06-20,120767468.88983276
2024-06-21,121275674.36648802
2024-06-22,121275674.36648802
2024-06-23,121275674.36648802
2024-06-24,120610699.78336088
2024-06-25,120278778.70898783
2024-06-26,120255562.75064296
2024-06-27,120194026.25053196
2024-06-28,120124892.3273746
2024-06-29,120124892.3273746
2024-06-30,120124892.3273746
2024-07-01,120434969.33053444
2024-07-01,120165218.2406489
2024-07-02,121150934.2286461
2024-07-03,121647532.12072657
2024-07-04,121190022.03038266
2024-07-05,121489226.89445144
2024-07-06,121489226.89445144
2024-07-07,121489226.89445144
2024-07-08,120613387.37436652
2024-07-09,121232634.902625
2024-07-10,121159758.42734042
2024-07-11,121066592.50794849
2024-07-12,121147559.07884842
2024-07-13,121147559.07884842
2024-07-14,121147559.07884842
2024-07-15,120949274.078228
2024-07-16,121029813.55434632
2024-07-17,119946344.69399378
2024-07-18,120388850.66434205
2024-07-19,120423955.90767828
2024-07-20,120423955.90767828
2024-07-21,120423955.90767828
2024-07-22,120553242.62394789
2024-07-23,120339101.4991273
2024-07-24,120463120.86566857
2024-07-25,120426706.12352727
2024-07-26,121863815.98770617
2024-07-27,121863815.98770617
2024-07-28,121863815.98770617
2024-07-29,122168417.54539852
2024-07-30,122174184.58660138
2024-07-31,122315751.1181313
2024-08-01,121475357.96065427
2024-08-01,121229366.64315693
2024-08-02,121503574.45876363
2024-08-03,121503574.45876363
2024-08-04,121503574.45876363
2024-08-05,120304366.18672684
2024-08-06,120819432.87563634
2024-08-07,120859840.67729358
2024-08-08,120945126.3674946
2024-08-09,121192002.72765355
2024-08-10,121192002.72765355
2024-08-11,121192002.72765355
2024-08-12,121885860.88118465
2024-08-13,121681630.49787104
2024-08-14,121925927.97031388
2024-08-15,122001199.37376204
2024-08-16,123366612.6252165
2024-08-17,123366612.6252165
2024-08-18,123366612.6252165
2024-08-19,123570289.61469127
2024-08-20,123831401.10936333
2024-08-21,123956545.70979658
2024-08-22,124338260.75752148
2024-08-23,124407686.69544755
2024-08-24,124407686.69544755
2024-08-25,124407686.69544755
2024-08-26,124318055.33498774
2024-08-27,124216934.5231068
2024-08-28,123974684.78546476
2024-08-29,123977528.38228436
2024-08-30,124380755.65879089
2024-08-31,124380755.65879089
2024-09-01,124380755.65879089
2024-09-01,124281427.27278532
2024-09-02,124281427.27278532
2024-09-03,124281427.27278532
2024-09-04,124016128.00156358
2024-09-05,123212790.1780553
2024-09-06,122909977.47319217
2024-09-07,122909977.47319217
2024-09-08,122909977.47319217
2024-09-09,123023551.36447416
2024-09-10,122225567.43997549
2024-09-11,121562717.32368907
2024-09-12,120691717.71419935
2024-09-13,121019583.03092378
2024-09-14,121019583.03092378
2024-09-15,121019583.03092378
2024-09-16,121232993.59807046
2024-09-17,121782748.00205602
2024-09-18,122024298.40977864
2024-09-19,121961986.81635101
2024-09-20,121985355.3957839
2024-09-21,121985355.3957839
2024-09-22,121985355.3957839
2024-09-23,117741312.6390211
2024-09-24,118090278.80667223
2024-09-25,117596381.67392722
2024-09-26,118523418.72370112
2024-09-27,118456504.50130835
2024-09-28,118456504.50130835
2024-09-29,118456504.50130835
2024-09-30,117901098.88049005
2024-10-01,118357399.27639318
2024-10-01,117813851.76172084
2024-10-02,117533436.11504301
2024-10-03,117244584.07274306
2024-10-04,116257105.36327915
2024-10-05,116257105.36327915
2024-10-06,116257105.36327915
2024-10-07,115180852.80116467
2024-10-08,116242276.82945666
2024-10-09,116574380.27445467
2024-10-10,116681389.94429132
2024-10-11,117732973.71112768
2024-10-12,117732973.71112768
2024-10-13,117732973.71112768
2024-10-14,117206216.78826463
2024-10-15,116915192.41986142
2024-10-16,116462663.45847532
2024-10-17,117149162.49067529
2024-10-18,116807080.22436497
2024-10-19,116807080.22436497
2024-10-20,116807080.22436497
2024-10-21,116893387.01384112
2024-10-22,116236308.94998062
2024-10-23,117583552.45317256
2024-10-24,117741753.46489653
2024-10-25,117278854.74097103
2024-10-26,117278854.74097103
2024-10-27,117278854.74097103
2024-10-28,117392542.10371806
2024-10-29,117082628.27619162
2024-10-30,117044783.83975837
2024-10-31,116746464.94113672
2024-11-01,117121670.43324947
2024-11-01,116571171.63297084
2024-11-02,116571171.63297084
2024-11-03,116571171.63297084
2024-11-04,116097593.83112356
2024-11-05,116128530.12728123
2024-11-06,116173608.46783601
2024-11-07,116259597.34205288
2024-11-08,116117593.00819544
2024-11-09,116117593.00819544
2024-11-10,116117593.00819544
2024-11-11,115870141.63862973
2024-11-12,115710659.76868898
2024-11-13,115692153.41020772
2024-11-14,115687479.39711992
2024-11-15,114765992.6363609
2024-11-16,114765992.6363609
2024-11-17,114765992.6363609
2024-11-18,114548890.92460766
2024-11-19,114627024.78150466
2024-11-20,115037331.1843096
2024-11-21,115186863.30423012
2024-11-22,115358833.5820314
2024-11-23,115358833.5820314
2024-11-24,115358833.5820314
2024-11-25,115647703.38954379
2024-11-26,115970807.56086926
2024-11-27,115982943.71685635
2024-11-28,116207775.22206275
2024-11-29,116292132.2683691
2024-11-30,116292132.2683691
2024-12-01,116292132.2683691
2024-12-01,116093861.60455243
2024-12-02,115953533.36159766
2024-12-03,115813222.58326264
2024-12-04,115527177.53379552
2024-12-05,115847120.71537694
2024-12-06,116029998.15816756
2024-12-07,116029998.15816756
2024-12-08,116029998.15816756
2024-12-09,116100684.97058581
2024-12-10,116966487.15883522
2024-12-11,117626198.70286925
2024-12-12,118255048.66915524
2024-12-13,118556639.28627631
2024-12-14,118556639.28627631
2024-12-15,118556639.28627631
2024-12-16,119110964.00837187
2024-12-17,119439043.05918065
2024-12-18,119397191.96201247
2024-12-19,118363598.66926675
2024-12-20,118244233.41235964
2024-12-21,118244233.41235964
2024-12-22,118244233.41235964
2024-12-23,118556567.3655969
2024-12-24,118024594.64909011
2024-12-25,118417201.19738443
2024-12-26,118386590.98692995
2024-12-27,118209786.48748824
2024-12-28,118209786.48748824
2024-12-29,118209786.48748824
2024-12-30,118253930.05319175
2024-12-31,117966143.77194704
2025-01-01,117966143.77194704
2025-01-01,117770427.76267414
2025-01-02,117620356.51894265
2025-01-03,117512285.35503961
2025-01-04,117512285.35503961
2025-01-05,117512285.35503961
2025-01-06,117692406.47144176
2025-01-07,117631272.71151817
2025-01-08,117828718.00092225
2025-01-09,117876632.71434692
2025-01-10,117697566.66375929
2025-01-11,117697566.66375929
2025-01-12,117697566.66375929
2025-01-13,118023419.15942913
2025-01-14,117848558.99081609
2025-01-15,118027686.99879387
2025-01-16,118182736.56893471
2025-01-17,118357640.28684416
2025-01-18,118357640.28684416
2025-01-19,118357640.28684416
2025-01-20,118500778.93735117
2025-01-21,118224544.84755212
2025-01-22,118276921.82509142
2025-01-23,118584162.77781336
2025-01-24,119117516.26235193
2025-01-25,119117516.26235193
2025-01-26,119117516.26235193
2025-01-27,119117516.26235193
2025-01-28,119117516.26235193
2025-01-29,119117516.26235193
2025-01-30,119117516.26235193
2025-01-31,119117516.26235193
2025-02-01,119117516.26235193
2025-02-01,118968574.84344497
2025-02-02,118968574.84344497
2025-02-03,118903081.14505208
2025-02-04,119062810.68542182
2025-02-05,118965384.7080866
2025-02-06,119329556.82451423
2025-02-07,119536308.39396963
2025-02-08,119536308.39396963
2025-02-09,119536308.39396963
2025-02-10,119466275.33327784
2025-02-11,120068896.65119213
2025-02-12,119710537.03911114
2025-02-13,119603430.46374324
2025-02-14,120086840.5983145
2025-02-15,120086840.5983145
2025-02-16,120086840.5983145
2025-02-17,120607489.79056078
2025-02-18,120444608.64242022
2025-02-19,120050586.35319452
2025-02-20,120309281.95736615
2025-02-21,120200888.51822516
2025-02-22,120200888.51822516
2025-02-23,120200888.51822516
2025-02-24,120201614.79273656
2025-02-25,120056898.89151672
2025-02-26,120096798.84409194
2025-02-27,120283900.45614837
2025-02-28,120204425.37746412
2025-03-01,120204425.37746412
2025-03-01,120048634.61748701
2025-03-02,120048634.61748701
2025-03-03,120580783.23271884
2025-03-04,120257124.87250537
2025-03-05,120507904.63981208
2025-03-06,120939953.19900936
2025-03-07,122363914.74365802
2025-03-08,122363914.74365802
2025-03-09,122363914.74365802
2025-03-10,122911127.48904888
2025-03-11,122155864.51280172
2025-03-12,122487179.64105366
2025-03-13,123594440.43858838
2025-03-14,123886487.71639904
2025-03-15,123886487.71639904
2025-03-16,123886487.71639904
2025-03-17,123722298.78063363
2025-03-18,123364150.01467739
2025-03-19,124531511.54783231
2025-03-20,124216477.00250922
2025-03-21,124653684.9510209
2025-03-22,124653684.9510209
2025-03-23,124653684.9510209
2025-03-24,126219739.49030676
2025-03-25,125935637.42302696
2025-03-26,125857357.9481203
2025-03-27,125810650.35801339
2025-03-28,125968775.03875653
2025-03-29,125968775.03875653
2025-03-30,125968775.03875653
2025-03-31,125783054.20515513
2025-04-01,126915824.28849441
2025-04-01,126416564.33584686
2025-04-02,126418806.88134423
2025-04-03,118764898.75168133
2025-04-04,119344310.94480543
2025-04-05,119344310.94480543
2025-04-06,119344310.94480543
2025-04-07,119344310.94480543
2025-04-08,113706216.44530079
2025-04-09,115332578.30902791
2025-04-10,123281949.69170222
2025-04-11,127019774.34104471
2025-04-12,127019774.34104471
2025-04-13,127019774.34104471
2025-04-14,129096124.39430723
2025-04-15,127756921.1980988
2025-04-16,125320342.33265306
2025-04-17,127510390.48469342
2025-04-18,125733611.20857458
2025-04-19,125733611.20857458
2025-04-20,125733611.20857458
2025-04-21,123318963.45042588
2025-04-22,122501811.14589053
2025-04-23,122484814.18625417
2025-04-24,125615644.02565241
2025-04-25,126895804.57006325
2025-04-26,126895804.57006325
2025-04-27,126895804.57006325
2025-04-28,127013128.01601362
2025-04-29,125637277.51695411
2025-04-30,125637277.51695411
2025-05-01,125637277.51695411
2025-05-01,125326794.72328983
2025-05-02,125326794.72328983
2025-05-03,125326794.72328983
2025-05-04,125326794.72328983
2025-05-05,127300165.7516663
2025-05-06,127024484.94326523
2025-05-07,128532886.11654179
2025-05-08,129078318.37917641
2025-05-09,129302591.4025029
2025-05-10,129302591.4025029
2025-05-11,129302591.4025029
2025-05-12,130450980.52487597
2025-05-13,128668291.05722663
2025-05-14,129667725.72983274
2025-05-15,129504059.58453327
2025-05-16,128942420.4853048
2025-05-17,128942420.4853048
2025-05-18,128942420.4853048
2025-05-19,128129620.76937914
2025-05-20,129931340.71826546
2025-05-21,130879621.77677396
2025-05-22,130621773.62629944
2025-05-23,130826692.65129015
2025-05-24,130826692.65129015
2025-05-25,130826692.65129015
2025-05-26,133119283.34427664
2025-05-27,133070416.15831965
2025-05-28,133769554.83798186
2025-05-29,133829514.4946253
2025-05-30,133964350.04250336
2025-05-31,133964350.04250336
2025-06-01,133964350.04250336
2025-06-01,133588060.70703955
